[132, 717, 1320, 528, 996, 615, 136, 982, 684, 570, 986, 840, 146, 1338, 1231, 120, 1039, 1356, 492, 995, 1084, 243, 979, 620, 123, 1000, 724, 161, 954, 575, 462, 979, 1367, 123, 992, 1041, 977, 1045, 999, 1000]
[140, 991, 1319, 574, 992, 618, 164, 1188, 687, 265, 986, 828, 126, 1000, 1233, 140, 1036, 1350, 294, 1022, 657, 237, 1028, 662, 87, 1011, 726, 104, 947, 644, 499, 1168, 1359, 210, 1012, 968, 1009, 973, 988, 1000]
[124, 1000, 1316, 528, 1051, 642, 99, 1000, 700, 257, 990, 865, 157, 991, 1195, 133, 1000, 1648, 278, 1011, 1062, 219, 1000, 620, 100, 985, 730, 123, 1024, 854, 488, 1002, 1371, 137, 1008, 1291, 1035, 1000, 999, 1000]
[110, 992, 1306, 562, 984, 645, 171, 620, 684, 227, 989, 839, 77, 1028, 1231, 304, 1010, 1333, 252, 959, 1081, 249, 1529, 643, 78, 1023, 720, 87, 949, 920, 1233, 1011, 1365, 89, 1010, 1011, 993, 1031, 992, 1008]
[137, 1185, 1315, 528, 1688, 848, 152, 993, 652, 247, 1000, 805, 141, 1054, 1199, 168, 482, 890, 439, 992, 1091, 211, 944, 562, 91, 1017, 775, 128, 1035, 1914, 503, 1000, 1403, 160, 1050, 1000, 994, 1053, 961, 955]
[164, 1010, 1301, 367, 988, 853, 143, 800, 646, 237, 1589, 342, 94, 1419, 871, 134, 983, 1355, 266, 1244, 1072, 102, 1095, 1252, 32, 2205, 277, 93, 319, 874, 503, 776, 1379, 146, 985, 997, 945, 874, 930, 1000]
[75, 1003, 1260, 565, 995, 628, 179, 952, 701, 194, 1000, 843, 117, 954, 1243, 133, 992, 1368, 294, 1000, 1047, 236, 964, 601, 78, 1013, 754, 132, 512, 836, 489, 970, 1336, 119, 965, 980, 711, 962, 1017, 961]
[112, 1023, 1340, 527, 1007, 619, 98, 980, 662, 213, 948, 1235, 161, 1003, 1229, 103, 1000, 1314, 263, 1041, 1068, 250, 1004, 600, 82, 1036, 681, 133, 982, 836, 1094, 1889, 1473, 179, 1017, 1027, 1000, 989, 1011, 1002]
[78, 1039, 1345, 521, 1000, 693, 171, 979, 650, 237, 1000, 831, 141, 1025, 1199, 121, 1047, 1356, 246, 1000, 1084, 212, 1020, 620, 78, 1025, 677, 76, 946, 857, 1479, 1000, 1312, 146, 1054, 1035, 1000, 1029, 971, 1022]
[143, 984, 1272, 528, 1046, 587, 136, 1000, 747, 258, 954, 865, 154, 940, 1204, 180, 1015, 1344, 776, 1016, 1084, 236, 959, 592, 43, 991, 784, 132, 955, 853, 473, 1003, 1369, 146, 1000, 1000, 1000, 954, 1000, 965]
[175, 1122, 1279, 455, 880, 802, 110, 882, 685, 223, 2134, 659, 151, 1136, 913, 145, 345, 1328, 356, 1333, 973, 238, 1872, 859, 85, 1495, -279, 141, 1342, 618, 529, 776, 1363, 150, 955, 957, 993, 892, 991, 1032]
[138, 1399, 1320, 263, 685, 875, 128, 719, 653, 214, 2481, 792, 223, 1492, 814, 124, 894, 1308, 56, 1785, 958, 308, 2000, 1505, 123, 2000, 0, 132, 111, 518, 545, 769, 1381, 1406, 989, 1000, 975, 1139, 890, 1000]
[86, 952, 1301, 889, 995, 643, 178, 963, 680, 231, 930, 859, 92, 936, 1209, 133, 965, 1364, 294, 989, 1074, 236, 1003, 613, 51, 986, 733, 88, 305, 579, 498, 970, 1348, 123, 976, 978, 942, 973, 1021, 969]
[170, 1461, 1274, 303, 664, 923, 154, 689, 646, 195, 2481, 869, 222, 1432, 827, 95, 149, 1331, 179, 1880, 933, 336, 2000, 1362, 78, 2000, -371, 174, 2597, 516, 446, 711, 1381, 190, 1000, 1000, 1007, 814, 828, 1020]
[137, 1001, 1315, 564, 1512, 654, 172, 1329, 653, 247, 1000, 805, 117, 710, 1206, 156, 1000, 1299, 297, 1604, 1001, 223, 993, 1190, 84, 1021, 766, 250, 1029, 1214, 503, 1254, 1399, 150, 1021, 997, 1005, 1049, 967, 976]
[723, 994, 1335, 528, 1000, 622, 132, 1032, 722, 195, 1000, 899, 141, 1517, 1231, 92, 1000, 1356, 284, 1019, 560, 224, 986, 620, 95, 975, 831, 132, 1010, 859, 490, 822, 1374, 147, 1011, 1030, 1000, 1008, 1000, 977]
[153, 1722, 1280, 533, 1000, 931, 136, 989, 713, 226, 1000, 892, 141, 1000, 1203, 140, 1000, 1344, 294, 1000, 1084, 234, 1000, 620, 79, 537, 555, 132, 1002, 836, 553, 1000, 1371, 171, 956, 462, 984, 1000, 1006, 1011]
